Time	FF	Ii	Vm	
1.734	0.3157603	3.163756E-09	0.03157603	
1.736	0.3157726	3.163756E-09	0.03157726	
1.738	0.3157846	3.163756E-09	0.03157846	
1.74	0.3157964	3.163756E-09	0.03157964	
1.742	0.315808	3.163756E-09	0.0315808	
1.744	0.3158194	3.163756E-09	0.03158194	
1.746	0.3158305	3.163756E-09	0.03158305	
1.748	0.3158414	3.163756E-09	0.03158414	
1.75	0.3158521	3.163756E-09	0.03158521	
1.752	0.3158626	3.163756E-09	0.03158626	
1.754	0.3158728	3.163756E-09	0.03158728	
1.756	0.3158829	3.163756E-09	0.03158829	
1.758	0.3158927	3.163756E-09	0.03158927	
1.76	0.3159024	3.163756E-09	0.03159024	
1.762	0.3159118	3.163756E-09	0.03159118	
1.764	0.3159211	3.163756E-09	0.03159211	
1.766	0.3159302	3.163756E-09	0.03159302	
1.768	0.3159391	3.163756E-09	0.03159391	
1.77	0.3159478	3.163756E-09	0.03159478	
1.772	0.3159564	3.163756E-09	0.03159564	
1.774	0.3159648	3.163756E-09	0.03159648	
1.776	0.315973	3.163756E-09	0.0315973	
1.778	0.3159811	3.163756E-09	0.03159811	
1.78	0.315989	3.163756E-09	0.0315989	
1.782	0.3159967	3.163756E-09	0.03159967	
1.784	0.3160043	3.163756E-09	0.03160043	
1.786	0.3160117	3.163756E-09	0.03160117	
1.788	0.3160189	3.163756E-09	0.03160189	
1.79	0.3160261	3.163756E-09	0.03160261	
1.792	0.3160331	3.163756E-09	0.03160331	
1.794	0.3160399	3.163756E-09	0.03160399	
1.796	0.3160466	3.163756E-09	0.03160466	
1.798	0.3160532	3.163756E-09	0.03160532	
1.8	0.3160596	3.163756E-09	0.03160597	
1.802	0.316066	3.163756E-09	0.0316066	
1.804	0.3160722	3.163756E-09	0.03160722	
1.806	0.3160782	3.163756E-09	0.03160783	
1.808	0.3160842	3.163756E-09	0.03160842	
1.81	0.31609	3.163756E-09	0.031609	
1.812	0.3160957	3.163756E-09	0.03160957	
1.814	0.3161013	3.163756E-09	0.03161013	
1.816	0.3161068	3.163756E-09	0.03161068	
1.818	0.3161122	3.163756E-09	0.03161122	
1.82	0.3161174	3.163756E-09	0.03161174	
1.822	0.3161226	3.163756E-09	0.03161226	
1.824	0.3161277	3.163756E-09	0.03161277	
1.826	0.3161326	3.163756E-09	0.03161326	
1.828	0.3161374	3.163756E-09	0.03161374	
1.83	0.3161422	3.163756E-09	0.03161422	
1.832	0.3161469	3.163756E-09	0.03161469	
1.834	0.3161514	3.163756E-09	0.03161515	
1.836	0.3161559	3.163756E-09	0.03161559	
1.838	0.3161603	3.163756E-09	0.03161603	
1.84	0.3161646	3.163756E-09	0.03161646	
1.842	0.3161688	3.163756E-09	0.03161689	
1.844	0.316173	3.163756E-09	0.0316173	
1.846	0.316177	3.163756E-09	0.0316177	
1.848	0.316181	3.163756E-09	0.0316181	
1.85	0.3161849	3.163756E-09	0.03161849	
1.852	0.3161887	3.163756E-09	0.03161887	
1.854	0.3161924	3.163756E-09	0.03161924	
1.856	0.3161961	3.163756E-09	0.03161961	
1.858	0.3161997	3.163756E-09	0.03161997	
1.86	0.3162032	3.163756E-09	0.03162032	
1.862	0.3162066	3.163756E-09	0.03162066	
1.864	0.31621	3.163756E-09	0.031621	
1.866	0.3162133	3.163756E-09	0.03162133	
1.868	0.3162166	3.163756E-09	0.03162166	
1.87	0.3162197	3.163756E-09	0.03162197	
1.872	0.3162229	3.163756E-09	0.03162229	
1.874	0.3162259	3.163756E-09	0.03162259	
1.876	0.3162289	3.163756E-09	0.03162289	
1.878	0.3162318	3.163756E-09	0.03162318	
1.88	0.3162347	3.163756E-09	0.03162347	
1.882	0.3162375	3.163756E-09	0.03162375	
1.884	0.3162403	3.163756E-09	0.03162403	
1.886	0.316243	3.163756E-09	0.0316243	
1.888	0.3162457	3.163756E-09	0.03162457	
1.89	0.3162483	3.163756E-09	0.03162483	
1.892	0.3162508	3.163756E-09	0.03162508	
1.894	0.3162533	3.163756E-09	0.03162533	
1.896	0.3162557	3.163756E-09	0.03162558	
1.898	0.3162581	3.163756E-09	0.03162581	
1.9	0.3162605	3.163756E-09	0.03162605	
1.902	0.3162628	3.163756E-09	0.03162628	
1.904	0.3162651	3.163756E-09	0.03162651	
1.906	0.3162673	3.163756E-09	0.03162673	
1.908	0.3162694	3.163756E-09	0.03162694	
1.91	0.3162715	3.163756E-09	0.03162716	
1.912	0.3162736	3.163756E-09	0.03162736	
1.914	0.3162757	3.163756E-09	0.03162757	
1.916	0.3162777	3.163756E-09	0.03162777	
1.918	0.3162797	3.163756E-09	0.03162797	
1.92	0.3162816	3.163756E-09	0.03162816	
1.922	0.3162834	3.163756E-09	0.03162834	
1.924	0.3162853	3.163756E-09	0.03162853	
1.926	0.316287	3.163756E-09	0.03162871	
1.928	0.3162888	3.163756E-09	0.03162888	
1.93	0.3162906	3.163756E-09	0.03162906	
1.932	0.3162923	3.163756E-09	0.03162923	
1.934	0.316294	3.163756E-09	0.0316294	
1.936	0.3162956	3.163756E-09	0.03162956	
1.938	0.3162972	3.163756E-09	0.03162972	
1.94	0.3162988	3.163756E-09	0.03162988	
1.942	0.3163003	3.163756E-09	0.03163003	
1.944	0.3163018	3.163756E-09	0.03163018	
1.946	0.3163033	3.163756E-09	0.03163033	
1.948	0.3163047	3.163756E-09	0.03163048	
1.95	0.3163062	3.163756E-09	0.03163062	
1.952	0.3163075	3.163756E-09	0.03163075	
1.954	0.3163089	3.163756E-09	0.03163089	
1.956	0.3163103	3.163756E-09	0.03163103	
1.958	0.3163116	3.163756E-09	0.03163116	
1.96	0.3163128	3.163756E-09	0.03163128	
1.962	0.3163141	3.163756E-09	0.03163141	
1.964	0.3163153	3.163756E-09	0.03163153	
1.966	0.3163165	3.163756E-09	0.03163165	
1.968	0.3163177	3.163756E-09	0.03163177	
1.97	0.3163189	3.163756E-09	0.03163189	
1.972	0.31632	3.163756E-09	0.031632	
1.974	0.3163211	3.163756E-09	0.03163211	
1.976	0.3163222	3.163756E-09	0.03163222	
1.978	0.3163233	3.163756E-09	0.03163233	
1.98	0.3163243	3.163756E-09	0.03163243	
1.982	0.3163254	3.163756E-09	0.03163254	
1.984	0.3163263	3.163756E-09	0.03163264	
1.986	0.3163273	3.163756E-09	0.03163273	
1.988	0.3163283	3.163756E-09	0.03163283	
1.99	0.3163292	3.163756E-09	0.03163292	
1.992	0.3163302	3.163756E-09	0.03163302	
1.994	0.3163311	3.163756E-09	0.03163311	
1.996	0.316332	3.163756E-09	0.03163319	
1.998	0.3163328	3.163756E-09	0.03163328	
2	0.3163337	3.163756E-09	0.03163337	
2.002	0.3163345	3.163756E-09	0.03163345	
2.004	0.3163353	3.163756E-09	0.03163353	
2.006	0.3163361	3.163756E-09	0.03163361	
2.008	0.3163369	3.163756E-09	0.03163369	
2.01	0.3163377	3.163756E-09	0.03163377	
2.012	0.3163384	3.163756E-09	0.03163384	
2.014	0.3163392	3.163756E-09	0.03163392	
2.016	0.3163399	3.163756E-09	0.03163399	
2.018	0.3163406	3.163756E-09	0.03163406	
2.02	0.3163413	3.163756E-09	0.03163413	
2.022	0.316342	3.163756E-09	0.0316342	
2.024	0.3163427	3.163756E-09	0.03163427	
2.026	0.3163433	3.163756E-09	0.03163433	
2.028	0.316344	3.163756E-09	0.0316344	
2.03	0.3163446	3.163756E-09	0.03163446	
2.032	0.3163452	3.163756E-09	0.03163452	
2.034	0.3163458	3.163756E-09	0.03163458	
2.036	0.3163464	3.163756E-09	0.03163464	
2.038	0.316347	3.163756E-09	0.0316347	
2.04	0.3163476	3.163756E-09	0.03163476	
2.042	0.3163481	3.163756E-09	0.03163482	
2.044	0.3163487	3.163756E-09	0.03163487	
2.046	0.3163492	3.163756E-09	0.03163492	
2.048	0.3163497	3.163756E-09	0.03163498	
2.05	0.3163503	3.163756E-09	0.03163503	
2.052	0.3163508	3.163756E-09	0.03163508	
2.054	0.3163513	3.163756E-09	0.03163513	
2.056	0.3163518	3.163756E-09	0.03163518	
2.058	0.3163522	3.163756E-09	0.03163522	
2.06	0.3163527	3.163756E-09	0.03163527	
2.062	0.3163532	3.163756E-09	0.03163532	
2.064	0.3163536	3.163756E-09	0.03163536	
2.066	0.3163541	3.163756E-09	0.03163541	
2.068	0.3163545	3.163756E-09	0.03163545	
2.07	0.3163549	3.163756E-09	0.03163549	
2.072	0.3163553	3.163756E-09	0.03163553	
2.074	0.3163558	3.163756E-09	0.03163557	
2.076	0.3163562	3.163756E-09	0.03163562	
2.078	0.3163565	3.163756E-09	0.03163565	
2.08	0.3163569	3.163756E-09	0.03163569	
2.082	0.3163573	3.163756E-09	0.03163573	
2.084	0.3163576	3.163756E-09	0.03163576	
2.086	0.316358	3.163756E-09	0.0316358	
2.088	0.3163584	3.163756E-09	0.03163584	
2.09	0.3163587	3.163756E-09	0.03163587	
2.092	0.316359	3.163756E-09	0.0316359	
2.094	0.3163594	3.163756E-09	0.03163594	
2.096	0.3163597	3.163756E-09	0.03163597	
2.098	0.31636	3.163756E-09	0.031636	
2.1	0.3163603	3.163756E-09	0.03163603	
2.102	0.3163606	3.163756E-09	0.03163606	
2.104	0.3163609	3.163756E-09	0.03163609	
2.106	0.3163612	3.163756E-09	0.03163612	
2.108	0.3163615	3.163756E-09	0.03163615	
2.11	0.3163618	3.163756E-09	0.03163618	
2.112	0.3163621	3.163756E-09	0.03163621	
2.114	0.3163624	3.163756E-09	0.03163623	
2.116	0.3163626	3.163756E-09	0.03163626	
2.118	0.3163629	3.163756E-09	0.03163629	
2.12	0.3163631	3.163756E-09	0.03163631	
2.122	0.3163634	3.163756E-09	0.03163634	
2.124	0.3163636	3.163756E-09	0.03163636	
2.126	0.3163639	3.163756E-09	0.03163639	
2.128	0.3163641	3.163756E-09	0.03163641	
2.13	0.3163643	3.163756E-09	0.03163643	
2.132	0.3163645	3.163756E-09	0.03163645	
2.134	0.3163648	3.163756E-09	0.03163648	
2.136	0.316365	3.163756E-09	0.0316365	
2.138	0.3163652	3.163756E-09	0.03163652	
2.14	0.3163654	3.163756E-09	0.03163654	
2.142	0.3163656	3.163756E-09	0.03163656	
2.144	0.3163658	3.163756E-09	0.03163658	
2.146	0.316366	3.163756E-09	0.0316366	
2.148	0.3163662	3.163756E-09	0.03163662	
2.15	0.3163664	3.163756E-09	0.03163664	
2.152	0.3163666	3.163756E-09	0.03163666	
2.154	0.3163667	3.163756E-09	0.03163667	
2.156	0.3163669	3.163756E-09	0.03163669	
2.158	0.3163671	3.163756E-09	0.03163671	
2.16	0.3163673	3.163756E-09	0.03163673	
2.162	0.3163674	3.163756E-09	0.03163674	
2.164	0.3163676	3.163756E-09	0.03163676	
2.166	0.3163677	3.163756E-09	0.03163677	
2.168	0.3163679	3.163756E-09	0.03163679	
2.17	0.316368	3.163756E-09	0.0316368	
2.172	0.3163682	3.163756E-09	0.03163682	
2.174	0.3163683	3.163756E-09	0.03163683	
2.176	0.3163685	3.163756E-09	0.03163685	
2.178	0.3163686	3.163756E-09	0.03163686	
2.18	0.3163688	3.163756E-09	0.03163688	
2.182	0.3163689	3.163756E-09	0.03163689	
2.184	0.3163691	3.163756E-09	0.03163691	
2.186	0.3163692	3.163756E-09	0.03163692	
2.188	0.3163693	3.163756E-09	0.03163693	
2.19	0.3163694	3.163756E-09	0.03163694	
2.192	0.3163695	3.163756E-09	0.03163695	
2.194	0.3163697	3.163756E-09	0.03163696	
2.196	0.3163698	3.163756E-09	0.03163698	
2.198	0.3163699	3.163756E-09	0.03163699	
2.2	0.31637	3.163756E-09	0.031637	
2.202	0.3163701	3.163756E-09	0.03163701	
2.204	0.3163702	3.163756E-09	0.03163702	
2.206	0.3163703	3.163756E-09	0.03163703	
2.208	0.3163704	3.163756E-09	0.03163704	
2.21	0.3163705	3.163756E-09	0.03163705	
2.212	0.3163707	3.163756E-09	0.03163707	
2.214	0.3163708	3.163756E-09	0.03163708	
2.216	0.3163709	3.163756E-09	0.03163709	
2.218	0.316371	3.163756E-09	0.0316371	
2.22	0.3163711	3.163756E-09	0.03163711	
2.222	0.3163711	3.163756E-09	0.03163711	
2.224	0.3163712	3.163756E-09	0.03163712	
2.226	0.3163713	3.163756E-09	0.03163713	
2.228	0.3163714	3.163756E-09	0.03163714	
2.23	0.3163714	3.163756E-09	0.03163714	
2.232	0.3163715	3.163756E-09	0.03163715	
2.234	0.3163716	3.163756E-09	0.03163716	
2.236	0.3163716	3.163756E-09	0.03163717	
2.238	0.3163717	3.163756E-09	0.03163717	
2.24	0.3163718	3.163756E-09	0.03163718	
2.242	0.3163719	3.163756E-09	0.03163719	
2.244	0.3163719	3.163756E-09	0.0316372	
2.246	0.316372	3.163756E-09	0.0316372	
2.248	0.3163721	3.163756E-09	0.03163721	
2.25	0.3163722	3.163756E-09	0.03163722	
2.252	0.3163722	3.163756E-09	0.03163723	
2.254	0.3163723	3.163756E-09	0.03163723	
2.256	0.3163724	3.163756E-09	0.03163724	
2.258	0.3163725	3.163756E-09	0.03163725	
2.26	0.3163725	3.163756E-09	0.03163726	
2.262	0.3163726	3.163756E-09	0.03163726	
2.264	0.3163727	3.163756E-09	0.03163727	
2.266	0.3163728	3.163756E-09	0.03163728	
2.268	0.3163728	3.163756E-09	0.03163728	
2.27	0.3163728	3.163756E-09	0.03163728	
2.272	0.3163729	3.163756E-09	0.03163729	
2.274	0.3163729	3.163756E-09	0.03163729	
2.276	0.316373	3.163756E-09	0.0316373	
2.278	0.316373	3.163756E-09	0.0316373	
2.28	0.3163731	3.163756E-09	0.0316373	
2.282	0.3163731	3.163756E-09	0.03163731	
2.284	0.3163731	3.163756E-09	0.03163731	
2.286	0.3163731	3.163756E-09	0.03163731	
2.288	0.3163732	3.163756E-09	0.03163732	
2.29	0.3163732	3.163756E-09	0.03163732	
2.292	0.3163733	3.163756E-09	0.03163733	
2.294	0.3163733	3.163756E-09	0.03163733	
2.296	0.3163733	3.163756E-09	0.03163733	
2.298	0.3163734	3.163756E-09	0.03163734	
2.3	0.3163734	3.163756E-09	0.03163734	
2.302	0.3163734	3.163756E-09	0.03163734	
2.304	0.3163735	3.163756E-09	0.03163735	
2.306	0.3163735	3.163756E-09	0.03163735	
2.308	0.3163736	3.163756E-09	0.03163736	
2.31	0.3163736	3.163756E-09	0.03163736	
2.312	0.3163736	3.163756E-09	0.03163736	
2.314	0.3163737	3.163756E-09	0.03163737	
2.316	0.3163737	3.163756E-09	0.03163737	
2.318	0.3163737	3.163756E-09	0.03163737	
2.32	0.3163738	3.163756E-09	0.03163738	
2.322	0.3163738	3.163756E-09	0.03163738	
2.324	0.3163739	3.163756E-09	0.03163739	
2.326	0.3163739	3.163756E-09	0.03163739	
2.328	0.3163739	3.163756E-09	0.03163739	
2.33	0.316374	3.163756E-09	0.0316374	
2.332	0.316374	3.163756E-09	0.0316374	
2.334	0.316374	3.163756E-09	0.0316374	
2.336	0.3163741	3.163756E-09	0.03163741	
2.338	0.3163741	3.163756E-09	0.03163741	
2.34	0.3163742	3.163756E-09	0.03163742	
2.342	0.3163742	3.163756E-09	0.03163742	
2.344	0.3163742	3.163756E-09	0.03163742	
2.346	0.3163743	3.163756E-09	0.03163743	
2.348	0.3163743	3.163756E-09	0.03163743	
2.35	0.3163743	3.163756E-09	0.03163743	
2.352	0.3163744	3.163756E-09	0.03163744	
2.354	0.3163744	3.163756E-09	0.03163744	
2.356	0.3163745	3.163756E-09	0.03163745	
2.358	0.3163745	3.163756E-09	0.03163745	
2.36	0.3163745	3.163756E-09	0.03163745	
2.362	0.3163746	3.163756E-09	0.03163746	
2.364	0.3163746	3.163756E-09	0.03163746	
2.366	0.3163746	3.163756E-09	0.03163746	
2.368	0.3163746	3.163756E-09	0.03163746	
2.37	0.3163746	3.163756E-09	0.03163746	
2.372	0.3163746	3.163756E-09	0.03163746	
2.374	0.3163746	3.163756E-09	0.03163746	
2.376	0.3163746	3.163756E-09	0.03163746	
2.378	0.3163746	3.163756E-09	0.03163746	
2.38	0.3163746	3.163756E-09	0.03163746	
2.382	0.3163746	3.163756E-09	0.03163746	
2.384	0.3163746	3.163756E-09	0.03163746	
2.386	0.3163746	3.163756E-09	0.03163746	
2.388	0.3163746	3.163756E-09	0.03163746	
2.39	0.3163746	3.163756E-09	0.03163746	
2.392	0.3163746	3.163756E-09	0.03163746	
2.394	0.3163746	3.163756E-09	0.03163746	
2.396	0.3163746	3.163756E-09	0.03163746	
2.398	0.3163746	3.163756E-09	0.03163746	
2.4	0.3163746	3.163756E-09	0.03163746	
2.402	0.3163746	3.163756E-09	0.03163746	
2.404	0.3163746	3.163756E-09	0.03163746	
2.406	0.3163746	3.163756E-09	0.03163746	
2.408	0.3163746	3.163756E-09	0.03163746	
2.41	0.3163746	3.163756E-09	0.03163746	
2.412	0.3163746	3.163756E-09	0.03163746	
2.414	0.3163746	3.163756E-09	0.03163746	
2.416	0.3163746	3.163756E-09	0.03163746	
2.418	0.3163746	3.163756E-09	0.03163746	
2.42	0.3163746	3.163756E-09	0.03163746	
2.422	0.3163746	3.163756E-09	0.03163746	
2.424	0.3163746	3.163756E-09	0.03163746	
2.426	0.3163746	3.163756E-09	0.03163746	
2.428	0.3163746	3.163756E-09	0.03163746	
2.43	0.3163746	3.163756E-09	0.03163746	
2.432	0.3163746	3.163756E-09	0.03163746	
2.434	0.3163746	3.163756E-09	0.03163746	
2.436	0.3163746	3.163756E-09	0.03163746	
2.438	0.3163746	3.163756E-09	0.03163746	
2.44	0.3163746	3.163756E-09	0.03163746	
2.442	0.3163746	3.163756E-09	0.03163746	
2.444	0.3163746	3.163756E-09	0.03163746	
2.446	0.3163746	3.163756E-09	0.03163746	
2.448	0.3163746	3.163756E-09	0.03163746	
2.45	0.3163746	3.163756E-09	0.03163746	
2.452	0.3163746	3.163756E-09	0.03163746	
2.454	0.3163746	3.163756E-09	0.03163746	
2.456	0.3163746	3.163756E-09	0.03163746	
2.458	0.3163746	3.163756E-09	0.03163746	
2.46	0.3163746	3.163756E-09	0.03163746	
2.462	0.3163746	3.163756E-09	0.03163746	
2.464	0.3163746	3.163756E-09	0.03163746	
2.466	0.3163746	3.163756E-09	0.03163746	
2.468	0.3163746	3.163756E-09	0.03163746	
2.47	0.3163746	3.163756E-09	0.03163746	
2.472	0.3163746	3.163756E-09	0.03163746	
2.474	0.3163746	3.163756E-09	0.03163746	
2.476	0.3163746	3.163756E-09	0.03163746	
2.478	0.3163746	3.163756E-09	0.03163746	
2.48	0.3163746	3.163756E-09	0.03163746	
2.482	0.3163746	3.163756E-09	0.03163746	
2.484	0.3163746	3.163756E-09	0.03163746	
2.486	0.3163746	3.163756E-09	0.03163746	
2.488	0.3163746	3.163756E-09	0.03163746	
2.49	0.3163746	3.163756E-09	0.03163746	
2.492	0.3163746	3.163756E-09	0.03163746	
2.494	0.3163746	3.163756E-09	0.03163746	
2.496	0.3163746	3.163756E-09	0.03163746	
2.498	0.3163746	3.163756E-09	0.03163746	
2.5	0.3163746	3.163756E-09	0.03163746	
2.502	0.3163746	3.163756E-09	0.03163746	
2.504	0.3163746	3.163756E-09	0.03163746	
2.506	0.3163746	3.163756E-09	0.03163746	
2.508	0.3163746	3.163756E-09	0.03163746	
2.51	0.3163746	3.163756E-09	0.03163746	
2.512	0.3163746	3.163756E-09	0.03163746	
2.514	0.3163746	3.163756E-09	0.03163746	
2.516	0.3163746	3.163756E-09	0.03163746	
2.518	0.3163746	3.163756E-09	0.03163746	
2.52	0.3163746	3.163756E-09	0.03163746	
2.522	0.3163746	3.163756E-09	0.03163746	
2.524	0.3163746	3.163756E-09	0.03163746	
2.526	0.3163746	3.163756E-09	0.03163746	
2.528	0.3163746	3.163756E-09	0.03163746	
2.53	0.3163746	3.163756E-09	0.03163746	
2.532	0.3163746	3.163756E-09	0.03163746	
2.534	0.3163746	3.163756E-09	0.03163746	
2.536	0.3163746	3.163756E-09	0.03163746	
2.538	0.3163746	3.163756E-09	0.03163746	
2.54	0.3163746	3.163756E-09	0.03163746	
2.542	0.3163746	3.163756E-09	0.03163746	
2.544	0.3163746	3.163756E-09	0.03163746	
2.546	0.3163746	3.163756E-09	0.03163746	
2.548	0.3163746	3.163756E-09	0.03163746	
2.55	0.3163746	3.163756E-09	0.03163746	
2.552	0.3163746	3.163756E-09	0.03163746	
2.554	0.3163746	3.163756E-09	0.03163746	
2.556	0.3163746	3.163756E-09	0.03163746	
2.558	0.3163746	3.163756E-09	0.03163746	
2.56	0.3163746	3.163756E-09	0.03163746	
2.562	0.3163746	3.163756E-09	0.03163746	
2.564	0.3163746	3.163756E-09	0.03163746	
2.566	0.3163746	3.163756E-09	0.03163746	
2.568	0.3163746	3.163756E-09	0.03163746	
2.57	0.3163746	3.163756E-09	0.03163746	
2.572	0.3163746	3.163756E-09	0.03163746	
2.574	0.3163746	3.163756E-09	0.03163746	
2.576	0.3163746	3.163756E-09	0.03163746	
2.578	0.3163746	3.163756E-09	0.03163746	
2.58	0.3163746	3.163756E-09	0.03163746	
2.582	0.3163746	3.163756E-09	0.03163746	
2.584	0.3163746	3.163756E-09	0.03163746	
2.586	0.3163746	3.163756E-09	0.03163746	
2.588	0.3163746	3.163756E-09	0.03163746	
2.59	0.3163746	3.163756E-09	0.03163746	
2.592	0.3163746	3.163756E-09	0.03163746	
2.594	0.3163746	3.163756E-09	0.03163746	
2.596	0.3163746	3.163756E-09	0.03163746	
2.598	0.3163746	3.163756E-09	0.03163746	
2.6	0.3163746	3.163756E-09	0.03163746	
2.602	0.3163746	3.163756E-09	0.03163746	
2.604	0.3163746	3.163756E-09	0.03163746	
2.606	0.3163746	3.163756E-09	0.03163746	
2.608	0.3163746	3.163756E-09	0.03163746	
2.61	0.3163746	3.163756E-09	0.03163746	
2.612	0.3163746	3.163756E-09	0.03163746	
2.614	0.3163746	3.163756E-09	0.03163746	
2.616	0.3163746	3.163756E-09	0.03163746	
2.618	0.3163746	3.163756E-09	0.03163746	
2.62	0.3163746	3.163756E-09	0.03163746	
2.622	0.3163746	3.163756E-09	0.03163746	
2.624	0.3163746	3.163756E-09	0.03163746	
2.626	0.3163746	3.163756E-09	0.03163746	
2.628	0.3163746	3.163756E-09	0.03163746	
2.63	0.3163746	3.163756E-09	0.03163746	
2.632	0.3163746	3.163756E-09	0.03163746	
2.634	0.3163746	3.163756E-09	0.03163746	
2.636	0.3163746	3.163756E-09	0.03163746	
2.638	0.3163746	3.163756E-09	0.03163746	
2.64	0.3163746	3.163756E-09	0.03163746	
2.642	0.3163746	3.163756E-09	0.03163746	
2.644	0.3163746	3.163756E-09	0.03163746	
2.646	0.3163746	3.163756E-09	0.03163746	
2.648	0.3163746	3.163756E-09	0.03163746	
2.65	0.3163746	3.163756E-09	0.03163746	
2.652	0.3163746	3.163756E-09	0.03163746	
2.654	0.3163746	3.163756E-09	0.03163746	
2.656	0.3163746	3.163756E-09	0.03163746	
2.658	0.3163746	3.163756E-09	0.03163746	
2.66	0.3163746	3.163756E-09	0.03163746	
2.662	0.3163746	3.163756E-09	0.03163746	
2.664	0.3163746	3.163756E-09	0.03163746	
2.666	0.3163746	3.163756E-09	0.03163746	
2.668	0.3163746	3.163756E-09	0.03163746	
2.67	0.3163746	3.163756E-09	0.03163746	
2.672	0.3163746	3.163756E-09	0.03163746	
2.674	0.3163746	3.163756E-09	0.03163746	
2.676	0.3163746	3.163756E-09	0.03163746	
2.678	0.3163746	3.163756E-09	0.03163746	
2.68	0.3163746	3.163756E-09	0.03163746	
2.682	0.3163746	3.163756E-09	0.03163746	
2.684	0.3163746	3.163756E-09	0.03163746	
2.686	0.3163746	3.163756E-09	0.03163746	
2.688	0.3163746	3.163756E-09	0.03163746	
2.69	0.3163746	3.163756E-09	0.03163746	
2.692	0.3163746	3.163756E-09	0.03163746	
2.694	0.3163746	3.163756E-09	0.03163746	
2.696	0.3163746	3.163756E-09	0.03163746	
2.698	0.3163746	3.163756E-09	0.03163746	
2.7	0.3163746	3.163756E-09	0.03163746	
2.702	0.3163746	3.163756E-09	0.03163746	
2.704	0.3163746	3.163756E-09	0.03163746	
2.706	0.3163746	3.163756E-09	0.03163746	
2.708	0.3163746	3.163756E-09	0.03163746	
2.71	0.3163746	3.163756E-09	0.03163746	
2.712	0.3163746	3.163756E-09	0.03163746	
2.714	0.3163746	3.163756E-09	0.03163746	
2.716	0.3163746	3.163756E-09	0.03163746	
2.718	0.3163746	3.163756E-09	0.03163746	
2.72	0.3163746	3.163756E-09	0.03163746	
2.722	0.3163746	3.163756E-09	0.03163746	
2.724	0.3163746	3.163756E-09	0.03163746	
2.726	0.3163746	3.163756E-09	0.03163746	
2.728	0.3163746	3.163756E-09	0.03163746	
2.73	0.3163746	3.163756E-09	0.03163746	
2.732	0.3163746	3.163756E-09	0.03163746	
2.734	0.3163746	3.163756E-09	0.03163746	
2.736	0.3163746	3.163756E-09	0.03163746	
2.738	0.3163746	3.163756E-09	0.03163746	
2.74	0.3163746	3.163756E-09	0.03163746	
2.742	0.3163746	3.163756E-09	0.03163746	
2.744	0.3163746	3.163756E-09	0.03163746	
2.746	0.3163746	3.163756E-09	0.03163746	
2.748	0.3163746	3.163756E-09	0.03163746	
2.75	0.3163746	3.163756E-09	0.03163746	
2.752	0.3163746	3.163756E-09	0.03163746	
2.754	0.3163746	3.163756E-09	0.03163746	
2.756	0.3163746	3.163756E-09	0.03163746	
2.758	0.3163746	3.163756E-09	0.03163746	
2.76	0.3163746	3.163756E-09	0.03163746	
2.762	0.3163746	3.163756E-09	0.03163746	
2.764	0.3163746	3.163756E-09	0.03163746	
2.766	0.3163746	3.163756E-09	0.03163746	
2.768	0.3163746	3.163756E-09	0.03163746	
2.77	0.3163746	3.163756E-09	0.03163746	
2.772	0.3163746	3.163756E-09	0.03163746	
2.774	0.3163746	3.163756E-09	0.03163746	
2.776	0.3163746	3.163756E-09	0.03163746	
2.778	0.3163746	3.163756E-09	0.03163746	
2.78	0.3163746	3.163756E-09	0.03163746	
2.782	0.3163746	3.163756E-09	0.03163746	
2.784	0.3163746	3.163756E-09	0.03163746	
2.786	0.3163746	3.163756E-09	0.03163746	
2.788	0.3163746	3.163756E-09	0.03163746	
2.79	0.3163746	3.163756E-09	0.03163746	
2.792	0.3163746	3.163756E-09	0.03163746	
2.794	0.3163746	3.163756E-09	0.03163746	
2.796	0.3163746	3.163756E-09	0.03163746	
2.798	0.3163746	3.163756E-09	0.03163746	
2.8	0.3163746	3.163756E-09	0.03163746	
2.802	0.3163746	3.163756E-09	0.03163746	
2.804	0.3163746	3.163756E-09	0.03163746	
2.806	0.3163746	3.163756E-09	0.03163746	
2.808	0.3163746	3.163756E-09	0.03163746	
2.81	0.3163746	3.163756E-09	0.03163746	
2.812	0.3163746	3.163756E-09	0.03163746	
2.814	0.3163746	3.163756E-09	0.03163746	
2.816	0.3163746	3.163756E-09	0.03163746	
2.818	0.3163746	3.163756E-09	0.03163746	
2.82	0.3163746	3.163756E-09	0.03163746	
2.822	0.3163746	3.163756E-09	0.03163746	
2.824	0.3163746	3.163756E-09	0.03163746	
2.826	0.3163746	3.163756E-09	0.03163746	
2.828	0.3163746	3.163756E-09	0.03163746	
2.83	0.3163746	3.163756E-09	0.03163746	
2.832	0.3163746	3.163756E-09	0.03163746	
2.834	0.3163746	3.163756E-09	0.03163746	
2.836	0.3163746	3.163756E-09	0.03163746	
2.838	0.3163746	3.163756E-09	0.03163746	
2.84	0.3163746	3.163756E-09	0.03163746	
2.842	0.3163746	3.163756E-09	0.03163746	
2.844	0.3163746	3.163756E-09	0.03163746	
2.846	0.3163746	3.163756E-09	0.03163746	
2.848	0.3163746	3.163756E-09	0.03163746	
2.85	0.3163746	3.163756E-09	0.03163746	
2.852	0.3163746	3.163756E-09	0.03163746	
