Time	4FF	3FF	
8.4744	0	0.1947988	
8.4768	0	0.1927119	
8.479199	0	0.1893938	
8.4816	0	0.1856685	
8.484	0	0.1881568	
8.4864	0	0.1895564	
8.4888	0	0.1873254	
8.491199	0	0.1857821	
8.4936	0	0.1871115	
8.495999	0	0.1908512	
8.4984	0	0.1938867	
8.5008	0	0.1911563	
8.5032	0	0.1895383	
8.5056	0	0.1868231	
8.507999	0	0.1863741	
8.5104	0	0.1872896	
8.5128	0	0.1878701	
8.5152	0	0.1872872	
8.5176	0	0.184048	
8.52	0	0.183964	
8.5224	0	0.1850697	
8.524799	0	0.1827071	
8.5272	0	0.181123	
8.5296	0	0.1823815	
8.532	0	0.1814427	
8.5344	0	0.1783972	
8.536799	0	0.1757608	
8.5392	0	0.173784	
8.5416	0	0.1784047	
8.544	0	0.179607	
8.5464	0	0.1784646	
8.5488	0	0.1827514	
8.5512	0	0.1853337	
8.553599	0	0.1891779	
8.556	0	0.1925907	
8.5584	0	0.1933929	
8.5608	0	0.1911255	
8.5632	0	0.1890339	
8.565599	0	0.192571	
8.568	0	0.1960128	
8.5704	0	0.1972177	
8.5728	0	0.1943073	
8.5752	0	0.1983483	
8.5776	0	0.195599	
8.58	0	0.1925508	
8.582399	0	0.1924141	
8.5848	0	0.1904334	
8.5872	0	0.1890467	
8.5896	0	0.1910608	
8.592	0	0.1898632	
8.594399	0	0.1886275	
8.5968	0	0.1863743	
8.5992	0	0.1842784	
8.6016	0	0.1829306	
8.604	0	0.1871555	
8.6064	0	0.1907033	
8.6088	0	0.193948	
8.611199	0	0.1954974	
8.6136	0	0.1952434	
8.616	0	0.1970771	
8.6184	0	0.2002335	
8.6208	0	0.1985474	
8.623199	0	0.1982853	
8.6256	0	0.1952545	
8.627999	0	0.1968994	
8.6304	0	0.1963762	
8.6328	0	0.1950205	
8.6352	0	0.1919461	
8.6376	0	0.1958382	
8.639999	0	0.1941743	
8.6424	0	0.196961	
8.6448	0	0.1994769	
8.6472	0	0.1976647	
8.6496	0	0.1986797	
8.651999	0	0.2016083	
8.6544	0	0.1976891	
8.656799	0	0.198697	
8.6592	0	0.1973083	
8.6616	0	0.1998228	
8.664	0	0.196565	
8.6664	0	0.1990265	
8.668799	0	0.1998469	
8.6712	0	0.1966595	
8.6736	0	0.1969765	
8.676	0	0.1972659	
8.6784	0	0.1994497	
8.680799	0	0.1968745	
8.6832	0	0.1958593	
8.685599	0	0.1927782	
8.688	0	0.195108	
8.6904	0	0.1916768	
8.6928	0	0.1940185	
8.6952	0	0.1956782	
8.697599	0	0.1984032	
8.7	0	0.2008487	
8.7024	0	0.1998937	
8.7048	0	0.2020173	
8.7072	0	0.2001273	
8.709599	0	0.1967401	
8.712	0	0.1993857	
8.714399	0	0.2028643	
8.7168	0	0.1999168	
8.7192	0	0.2032577	
8.7216	0	0.2032237	
8.724	0	0.203703	
8.726399	0	0.2058528	
8.7288	0	0.2077668	
8.7312	0	0.2054703	
8.7336	0	0.2018709	
8.736	0	0.2037506	
8.7384	0	0.2045333	
8.7408	0	0.2065511	
8.743199	0	0.2026135	
8.7456	0	0.1987581	
8.748	0	0.1976369	
8.7504	0	0.198521	
8.7528	0	0.2009692	
8.755199	0	0.2047017	
8.7576	0	0.2083556	
8.76	0	0.20717	
8.7624	0	0.2099653	
8.7648	0	0.2106899	
8.7672	0	0.2086437	
8.7696	0	0.2087751	
8.771999	0	0.2073026	
8.7744	0	0.204833	
8.7768	0	0.2070735	
8.7792	0	0.2034258	
8.7816	0	0.2066404	
8.783999	0	0.2081651	
8.7864	0	0.2047718	
8.7888	0	0.2059124	
8.7912	0	0.2050842	
8.7936	0	0.2035151	
8.796	0	0.2016577	
8.7984	0	0.2012808	
8.800799	0	0.1973543	
8.8032	0	0.2009785	
8.8056	0	0.2023624	
8.808	0	0.2014044	
8.8104	0	0.2004523	
8.812799	0	0.202574	
8.8152	0	0.2003872	
8.8176	0	0.2006391	
8.82	0	0.1992612	
8.8224	0	0.2013047	
8.8248	0	0.2007703	
8.8272	0	0.1972245	
8.829599	0	0.1975955	
8.832	0	0.1999181	
8.8344	0	0.1973715	
8.8368	0	0.1963661	
8.8392	0	0.1988548	
8.841599	0	0.196294	
8.844	0	0.1960689	
8.846399	0	0.1951347	
8.8488	0	0.1914315	
8.8512	0	0.1932476	
8.8536	0	0.19045	
8.856	0	0.1895629	
8.858399	0	0.1888518	
8.8608	0	0.1920139	
8.8632	0	0.1900972	
8.8656	0	0.1897678	
8.868	0	0.1878246	
8.870399	0	0.1906159	
8.8728	0	0.1917868	
8.875199	0	0.1933882	
8.8776	0	0.1917555	
8.88	0	0.1958742	
8.8824	0	0.1981373	
8.8848	0	0.1977003	
8.887199	0	0.1975001	
8.8896	0	0.2013532	
8.892	0	0.2030648	
8.8944	0	0.2003484	
8.8968	0	0.1983666	
8.899199	0	0.1966845	
8.9016	0	0.195431	
8.903999	0	0.1971717	
8.9064	0	0.2011945	
8.9088	0	0.1973902	
8.9112	0	0.1963373	
8.9136	0	0.1953334	
8.915999	0	0.1965197	
8.9184	0	0.2002511	
8.9208	0	0.1994153	
8.9232	0	0.2030862	
8.9256	0	0.2069843	
8.927999	0	0.2058241	
8.9304	0	0.2017189	
8.932799	0	0.2033043	
8.9352	0	0.2056673	
8.9376	0	0.2040699	
8.94	0	0.2001698	
8.9424	0	0.1969212	
8.944799	0	0.1937158	
8.9472	0	0.1917981	
8.9496	0	0.1890528	
8.952	0	0.1888912	
8.9544	0	0.1902918	
8.9568	0	0.1923421	
8.9592	0	0.1933175	
8.961599	0	0.1942324	
8.964	0	0.1965988	
8.9664	0	0.1944314	
8.9688	0	0.1824657	
8.9712	0	0.1724248	
8.973599	0	0.1661226	
8.976	0	0.1596301	
8.9784	0	0.1481021	
8.9808	0	0.1362287	
8.9832	0	0.1266008	
8.9856	0	0.1205417	
8.988	0	0.1140743	
8.990399	0	0.1043117	
8.9928	0	0.1009622	
8.9952	0	0.09507394	
8.9976	0	0.09067813	
9	0	0.0859468	
9.002399	0	0.07912023	
9.0048	0	0.07248269	
9.0072	0	0.06386893	
9.0096	0	0.0600966	
9.012	0	0.05101834	
9.0144	0	0.04232022	
9.0168	0	0.03913319	
9.019199	0	0.03331413	
9.0216	0	0.02968693	
9.024	0	0.02577062	
9.0264	0	0.02326051	
9.0288	0	0.01511307	
9.031199	0	0.00622077	
9.0336	0	0.003249422	
9.035999	0	0	
9.0384	0	0	
9.0408	0	0	
9.0432	0	0	
9.0456	0	0	
9.047999	0	0	
9.0504	0	0	
9.0528	0	0	
9.0552	0	0	
9.0576	0	0	
9.059999	0	0	
9.0624	0	0	
9.064799	0	0	
9.0672	0	0	
9.0696	0	0	
9.072	0	0	
9.0744	0	0	
9.076799	0	0	
9.0792	0	0	
9.0816	0	0	
9.084	0	0	
9.0864	0	0	
9.088799	0	0	
9.0912	0	0	
9.093599	0	0	
9.096	0	0	
9.0984	0	0	
9.1008	0	0	
9.1032	0	0	
9.105599	0	0	
9.108	0	0	
9.1104	0	0	
9.1128	0	0	
9.1152	0	0	
9.117599	0.001252854	0	
9.12	0.00329622	0	
9.122399	0.006376565	0	
9.1248	0.00779274	0	
9.1272	0.0131152	0	
9.1296	0.0188384	0	
9.132	0.01924601	0	
9.134399	0.02660526	0	
9.1368	0.02809219	0	
9.1392	0.03611111	0	
9.1416	0.0423535	0	
9.144	0.04815262	0	
9.146399	0.05204989	0	
9.1488	0.0580256	0	
9.151199	0.06183764	0	
9.1536	0.06615909	0	
9.156	0.06870027	0	
9.1584	0.06826673	0	
9.1608	0.072029	0	
9.163199	0.07178523	0	
9.1656	0.07711273	0	
9.168	0.07802802	0	
9.1704	0.08256868	0	
9.1728	0.08338799	0	
9.1752	0.08648918	0	
9.1776	0.08998191	0	
9.179999	0.09619854	0	
9.1824	0.09958468	0	
9.1848	0.1031836	0	
9.1872	0.1030307	0	
9.1896	0.1029296	0	
9.191999	0.1019456	0	
9.1944	0.1077525	0	
9.1968	0.1087224	0	
9.1992	0.1139222	0	
9.2016	0.1174465	0	
9.204	0.1224167	0	
9.2064	0.1277878	0	
9.208799	0.1322803	0	
9.2112	0.1375354	0	
9.2136	0.1369183	0	
9.216	0.1384087	0	
9.2184	0.1404391	0	
9.220799	0.1395266	0	
9.2232	0.1441377	0	
9.2256	0.1491525	0	
9.228	0.14662	0	
9.2304	0.1502564	0	
9.2328	0.1511683	0	
9.2352	0.1503118	0	
9.237599	0.153935	0	
9.24	0.158949	0	
9.2424	0.1579908	0	
9.2448	0.1606788	0	
9.2472	0.1623693	0	
9.249599	0.1612373	0	
9.252	0.1610339	0	
9.254399	0.1591453	0	
9.2568	0.1620166	0	
9.2592	0.1590406	0	
9.2616	0.1614647	0	
9.264	0.1590078	0	
9.266399	0.1620443	0	
9.2688	0.1597601	0	
9.2712	0.1605225	0	
9.2736	0.1609444	0	
9.276	0.1654821	0	
9.278399	0.1648433	0	
9.2808	0.1671144	0	
9.283199	0.1694851	0	
9.2856	0.1688656	0	
9.288	0.1711556	0	
9.2904	0.1726456	0	
9.2928	0.1725245	0	
9.295199	0.1694767	0	
9.2976	0.1736601	0	
9.3	0.1738672	0	
9.3024	0.1746024	0	
9.3048	0.1740429	0	
9.307199	0.1749552	0	
9.3096	0.1734601	0	
9.311999	0.1728208	0	
9.3144	0.1750881	0	
9.3168	0.1719001	0	
9.3192	0.1761553	0	
9.3216	0.1737355	0	
9.323999	0.1729844	0	
9.3264	0.1709639	0	
9.3288	0.169247	0	
9.3312	0.1729456	0	
9.3336	0.1748604	0	
9.335999	0.1765316	0	
9.3384	0.1761184	0	
9.340799	0.1733363	0	
9.3432	0.1765911	0	
9.3456	0.1753215	0	
9.348	0.1749312	0	
9.3504	0.1716407	0	
9.352799	0.1750871	0	
9.3552	0.1724617	0	
9.3576	0.1720452	0	
9.36	0.173061	0	
9.3624	0.1744341	0	
9.364799	0.1734822	0	
9.3672	0.1769404	0	
9.369599	0.1799013	0	
9.372	0.1835514	0	
9.3744	0.1833944	0	
9.3768	0.1859408	0	
9.3792	0.1880191	0	
9.381599	0.1910211	0	
9.384	0.1927396	0	
9.3864	0.1904219	0	
9.3888	0.1878696	0	
9.3912	0.1863655	0	
9.3936	0.1868961	0	
9.396	0.1900671	0	
9.398399	0.1942637	0	
9.4008	0.1966782	0	
9.4032	0.1971546	0	
9.4056	0.194319	0	
9.408	0.1913193	0	
9.410399	0.1877534	0	
9.4128	0.1855222	0	
9.4152	0.1859764	0	
9.4176	0.1883601	0	
9.42	0.1908874	0	
9.4224	0.1917384	0	
9.4248	0.1892816	0	
9.427199	0.189111	0	
9.4296	0.1869005	0	
9.432	0.1835076	0	
9.4344	0.1851532	0	
9.4368	0.1838686	0	
9.439199	0.1862269	0	
9.4416	0.1894048	0	
9.443999	0.1898112	0	
9.4464	0.1918556	0	
9.4488	0.1918504	0	
9.4512	0.1904036	0	
9.4536	0.1942906	0	
9.455999	0.1960769	0	
9.4584	0.1937714	0	
9.4608	0.1925472	0	
9.4632	0.1957769	0	
9.4656	0.1980313	0	
9.467999	0.1947803	0	
9.4704	0.198214	0	
9.472799	0.1966079	0	
9.4752	0.1956226	0	
9.4776	0.1934839	0	
9.48	0.1967613	0	
9.4824	0.1988272	0	
9.484799	0.1950485	0	
9.4872	0.1980139	0	
9.4896	0.2008485	0	
9.492	0.1983935	0	
9.4944	0.1972753	0	
9.496799	0.1952482	0	
9.4992	0.1987046	0	
9.501599	0.2003499	0	
9.504	0.1968186	0	
9.5064	0.2000099	0	
9.5088	0.1997115	0	
9.5112	0.1995338	0	
9.513599	0.2002928	0	
9.516	0.202467	0	
9.5184	0.2052554	0	
9.5208	0.2079668	0	
9.5232	0.2049774	0	
9.525599	0.2027436	0	
9.528	0.2061443	0	
9.530399	0.2073527	0	
9.5328	0.2092938	0	
9.5352	0.2120984	0	
9.5376	0.2092938	0	
9.54	0.2098234	0	
9.542399	0.2129866	0	
9.5448	0.2123231	0	
9.5472	0.212785	0	
9.5496	0.2107398	0	
9.552	0.2108112	0	
9.554399	0.2104965	0	
9.5568	0.2111643	0	
9.559199	0.2102869	0	
9.5616	0.2107982	0	
9.564	0.2106051	0	
9.5664	0.21298	0	
9.5688	0.2155579	0	
9.571199	0.216985	0	
9.5736	0.2202147	0	
9.576	0.2215999	0	
9.5784	0.2209899	0	
9.5808	0.2171123	0	
9.5832	0.2156487	0	
9.5856	0.2174163	0	
9.587999	0.2172038	0	
9.5904	0.2181453	0	
9.5928	0.2189807	0	
9.5952	0.215929	0	
9.5976	0.2174198	0	
9.599999	0.2135424	0	
9.6024	0.2158011	0	
9.6048	0.213864	0	
9.6072	0.2143155	0	
9.6096	0.2159531	0	
9.612	0.2186988	0	
9.6144	0.2213042	0	
9.616799	0.2226562	0	
9.6192	0.2190648	0	
9.6216	0.2190349	0	
9.624	0.217675	0	
9.6264	0.2151181	0	
9.628799	0.2139072	0	
9.6312	0.2149435	0	
9.633599	0.2110263	0	
9.636	0.2120178	0	
9.6384	0.2120724	0	
9.6408	0.2079527	0	
9.6432	0.2110842	0	
9.645599	0.2104899	0	
9.648	0.2064676	0	
9.6504	0.2062948	0	
9.6528	0.2083188	0	
9.6552	0.2107416	0	
9.657599	0.2140051	0	
9.66	0.2168802	0	
9.662399	0.2183433	0	
9.6648	0.2212801	0	
9.6672	0.2225412	0	
9.6696	0.2235478	0	
9.672	0.2195574	0	
9.674399	0.2220677	0	
9.6768	0.2254259	0	
9.6792	0.2234575	0	
9.6816	0.2240074	0	
9.684	0.2213826	0	
9.686399	0.2230415	0	
9.6888	0.2248411	0	
9.691199	0.2258189	0	
9.6936	0.2270036	0	
9.696	0.2270002	0	
9.6984	0.2302599	0	
9.7008	0.2299739	0	
9.703199	0.2267698	0	
9.7056	0.2294889	0	
9.708	0.227967	0	
9.7104	0.2303701	0	
9.7128	0.2273307	0	
9.715199	0.2298593	0	
9.7176	0.2289774	0	
9.719999	0.2282651	0	
9.7224	0.2270467	0	
9.7248	0.2267812	0	
9.7272	0.2234086	0	
9.7296	0.2263488	0	
9.731999	0.2245351	0	
9.7344	0.2249883	0	
9.7368	0.2234024	0	
9.7392	0.2251826	0	
9.7416	0.2218392	0	
9.743999	0.2235844	0	
9.7464	0.2216597	0	
9.748799	0.222127	0	
9.7512	0.2189403	0	
9.7536	0.2207406	0	
9.756	0.2223586	0	
9.7584	0.2240404	0	
9.760799	0.2199723	0	
9.7632	0.2192205	0	
9.7656	0.2221451	0	
9.768	0.222957	0	
9.7704	0.2257465	0	
9.772799	0.2287394	0	
9.7752	0.2319461	0	
9.777599	0.2279951	0	
9.78	0.2305022	0	
9.7824	0.2273702	0	
9.7848	0.2239918	0	
9.7872	0.2261163	0	
9.789599	0.2251166	0	
9.792	0.2239282	0	
9.7944	0.2209909	0	
9.7968	0.2240999	0	
9.7992	0.2234508	0	
9.8016	0.2235956	0	
9.804	0.225214	0	
9.806399	0.2234032	0	
9.8088	0.2203442	0	
9.8112	0.2195548	0	
9.8136	0.220669	0	
9.816	0.2198303	0	
9.818399	0.2177794	0	
9.8208	0.2194481	0	
9.8232	0.2214156	0	
9.8256	0.2200525	0	
9.828	0.2198919	0	
9.8304	0.2230937	0	
9.8328	0.2224123	0	
9.835199	0.2254952	0	
9.8376	0.2215951	0	
9.84	0.2227285	0	
9.8424	0.220042	0	
9.8448	0.2186424	0	
9.847199	0.221206	0	
9.8496	0.2237256	0	
9.851999	0.2201422	0	
9.8544	0.2164756	0	
9.8568	0.2126588	0	
9.8592	0.2093034	0	
9.8616	0.2058471	0	
9.863999	0.2047772	0	
9.8664	0.2066161	0	
9.8688	0.2054861	0	
9.8712	0.2020444	0	
9.8736	0.2025416	0	
9.875999	0.2042538	0	
9.8784	0.2018747	0	
9.880799	0.2004838	0	
9.8832	0.2017872	0	
9.8856	0.2023712	0	
9.888	0.2008157	0	
9.8904	0.1979483	0	
9.892799	0.1987681	0	
9.8952	0.1997594	0	
9.8976	0.1967318	0	
9.9	0.1990989	0	
9.9024	0.1990947	0	
9.904799	0.2018947	0	
9.9072	0.2016154	0	
9.909599	0.2021458	0	
9.912	0.2026097	0	
9.9144	0.2058852	0	
9.9168	0.2054034	0	
9.9192	0.2063526	0	
9.921599	0.208295	0	
9.924	0.2063063	0	
9.9264	0.2052694	0	
9.9288	0.207893	0	
9.9312	0.2072065	0	
9.933599	0.2071272	0	
9.936	0.2037612	0	
9.938399	0.2070685	0	
9.9408	0.2046954	0	
9.9432	0.2084278	0	
9.9456	0.2109012	0	
9.948	0.2067596	0	
9.950399	0.2083663	0	
9.9528	0.2091365	0	
9.9552	0.2055239	0	
9.9576	0.2033747	0	
9.96	0.2042951	0	
9.962399	0.2015658	0	
9.9648	0.1998743	0	
9.967199	0.195946	0	
9.9696	0.1925422	0	
9.972	0.1932455	0	
9.9744	0.1929697	0	
9.9768	0.1894195	0	
9.979199	0.1886806	0	
9.9816	0.186594	0	
9.984	0.1890778	0	
9.9864	0.1929917	0	
9.9888	0.1892564	0	
9.991199	0.1881871	0	
9.9936	0.1912859	0	
9.995999	0.1926629	0	
9.9984	0.1906057	0	
10.0008	0.1884372	0	
10.0032	0.1890646	0	
10.0056	0.1907072	0	
10.008	0.1897941	0	
10.0104	0.191198	0	
10.0128	0.1946748	0	
10.0152	0.1949704	0	
10.0176	0.1948384	0	
10.02	0.1970685	0	
10.0224	0.1942521	0	
10.0248	0.1914269	0	
10.0272	0.1944585	0	
10.0296	0.1964039	0	
10.032	0.1946878	0	
10.0344	0.1978038	0	
10.0368	0.1992732	0	
10.0392	0.1992379	0	
10.0416	0.197259	0	
10.044	0.1956876	0	
10.0464	0.1935402	0	
10.0488	0.1972454	0	
10.0512	0.1936112	0	
10.0536	0.1919016	0	
10.056	0.1923465	0	
10.0584	0.1962043	0	
10.0608	0.1982606	0	
10.0632	0.1978379	0	
10.0656	0.1971994	0	
10.068	0.2006364	0	
10.0704	0.2006838	0	
10.0728	0.2005699	0	
10.0752	0.2037444	0	
10.0776	0.2031372	0	
10.08	0.2027816	0	
10.0824	0.2022216	0	
10.0848	0.2041815	0	
10.0872	0.201145	0	
10.0896	0.1976789	0	
10.092	0.1956344	0	
10.0944	0.1919248	0	
10.0968	0.1923916	0	
10.0992	0.1929501	0	
10.1016	0.1958314	0	
10.104	0.1941981	0	
10.1064	0.1907095	0	
10.1088	0.1890607	0	
10.1112	0.1867574	0	
10.1136	0.1877309	0	
10.116	0.1882131	0	
10.1184	0.1810847	0	
10.1208	0.1680063	0	
10.1232	0.1558679	0	
10.1256	0.1445126	0	
10.128	0.1391696	0	
10.1304	0.1345948	0	
10.1328	0.1279059	0	
10.1352	0.1205542	0	
10.1376	0.1154037	0	
10.14	0.1053056	0	
10.1424	0.09799382	0	
10.1448	0.09386111	0	
10.1472	0.08634922	0	
10.1496	0.08246771	0	
10.152	0.07179753	0	
10.1544	0.06479344	0	
10.1568	0.05842459	0	
10.1592	0.05041464	0	
10.1616	0.04801309	0	
10.164	0.04069018	0	
10.1664	0.03804069	0	
10.1688	0.02970555	0	
10.1712	0.02320545	0	
10.1736	0.01436184	0	
10.176	0.006916944	0	
10.1784	0.001894306	0	
10.1808	0.0009573455	0	
10.1832	0	0	
10.1856	0	0	
10.188	0	0	
10.1904	0	0	
10.1928	0	0	
10.1952	0	0	
10.1976	0	0	
10.2	0	0	
10.2024	0	0	
10.2048	0	0	
10.2072	0	0	
10.2096	0	0	
10.212	0	0	
10.2144	0	0	
10.2168	0	0	
10.2192	0	0	
10.2216	0	0	
10.224	0	0	
10.2264	0	0	
10.2288	0	0	
10.2312	0	0	
10.2336	0	0	
10.236	0	0	
10.2384	0	0	
10.2408	0	0	
10.2432	0	0	
10.2456	0	0	
10.248	0	0	
10.2504	0	0	
10.2528	0	0	
10.2552	0	0	
10.2576	0	0	
10.26	0	0	
10.2624	0	0	
10.2648	0	0	
10.2672	0	0	
10.2696	0	0	
10.272	0	0	
10.2744	0	0	
10.2768	0	0	
10.2792	0	0	
10.2816	0	0	
10.284	0	0	
10.2864	0	0	
10.2888	0	0	
10.2912	0	0	
10.2936	0	0	
10.296	0	0	
10.2984	0	0	
10.3008	0	0	
10.3032	0	0	
10.3056	0	0	
10.308	0	0	
10.3104	0	0	
10.3128	0	0	
10.3152	0	0	
10.3176	0	0	
10.32	0	0	
10.3224	0	0	
10.3248	0	0	
10.3272	0	0	
10.3296	0	0	
10.332	0	0	
10.3344	0	0	
10.3368	0	0	
10.3392	0	0	
10.3416	0	0	
10.344	0	0	
10.3464	0	0	
10.3488	0	0	
10.3512	0	0	
10.3536	0	0	
10.356	0	0	
10.3584	0	0	
10.3608	0	0	
10.3632	0	0	
10.3656	0	0	
10.368	0	0	
10.3704	0	0	
10.3728	0	0	
10.3752	0	0	
10.3776	0	0	
10.38	0	0	
10.3824	0	0	
10.3848	0	0	
10.3872	0	0	
10.3896	0	0	
10.392	0	0	
10.3944	0	0	
10.3968	0	0	
10.3992	0	0	
10.4016	0	0	
10.404	0	0	
10.4064	0	0	
10.4088	0	0	
10.4112	0	0	
10.4136	0	0	
10.416	0	0	
10.4184	0	0	
10.4208	0	0	
10.4232	0	0	
10.4256	0	0	
10.428	0	0	
10.4304	0	0	
10.4328	0	0	
10.4352	0	0	
10.4376	0	0	
10.44	0	0	
10.4424	0	0	
10.4448	0	0	
10.4472	0	0	
10.4496	0	0	
10.452	0	0	
10.4544	0	0	
10.4568	0	0	
10.4592	0	0	
10.4616	0	0	
10.464	0	0	
10.4664	0	0	
10.4688	0	0	
10.4712	0	0	
10.4736	0	0	
10.476	0	0	
10.4784	0	0	
10.4808	0	0	
10.4832	0	0	
10.4856	0	0	
10.488	0	0	
10.4904	0	0	
10.4928	0	0	
10.4952	0	0	
10.4976	0	0	
10.5	0	0	
10.5024	0	0	
10.5048	0	0	
10.5072	0	0	
10.5096	0	0	
10.512	0	0	
10.5144	0	0	
10.5168	0	0	
10.5192	0	0	
10.5216	0	0	
10.524	0	0	
10.5264	0	0	
10.5288	0	0	
10.5312	0	0	
10.5336	0	0	
10.536	0	0	
10.5384	0	0	
10.5408	0	0	
10.5432	0	0	
10.5456	0	0	
10.548	0	0	
10.5504	0	0	
10.5528	0	0	
10.5552	0	0	
10.5576	0	0	
10.56	0	0	
10.5624	0	0	
10.5648	0	0	
10.5672	0	0	
10.5696	0	0	
10.572	0	0	
10.5744	0	0	
10.5768	0	0	
10.5792	0	0	
10.5816	0	0	
10.584	0	0	
10.5864	0	0	
10.5888	0	0	
10.5912	0	0	
10.5936	0	0	
10.596	0	0	
10.5984	0	0	
10.6008	0	0	
10.6032	0	0	
10.6056	0	0	
10.608	0	0	
10.6104	0	0	
10.6128	0	0	
10.6152	0	0	
10.6176	0	0	
10.62	0	0	
10.6224	0	0	
10.6248	0	0	
10.6272	0	0	
10.6296	0	0	
10.632	0	0	
10.6344	0	0	
10.6368	0	0	
10.6392	0	0	
10.6416	0	0	
10.644	0	0	
10.6464	0	0	
10.6488	0	0	
10.6512	0	0	
10.6536	0	0	
10.656	0	0	
10.6584	0	0	
10.6608	0	0	
10.6632	0	0	
10.6656	0	0	
10.668	0	0	
10.6704	0	0	
10.6728	0	0	
10.6752	0	0	
10.6776	0	0	
10.68	0	0	
10.6824	0	0	
10.6848	0	0	
10.6872	0	0	
10.6896	0	0	
10.692	0	0	
10.6944	0	0	
10.6968	0	0	
10.6992	0	0	
10.7016	0	0	
10.704	0	0	
10.7064	0	0	
10.7088	0	0	
10.7112	0	0	
10.7136	0	0	
10.716	0	0	
10.7184	0	0	
10.7208	0	0	
10.7232	0	0	
10.7256	0	0	
10.728	0	0	
10.7304	0	0	
10.7328	0	0	
10.7352	0	0	
10.7376	0	0	
10.74	0	0	
10.7424	0	0	
10.7448	0	0	
10.7472	0	0	
10.7496	0	0	
10.752	0	0	
10.7544	0	0	
10.7568	0	0	
10.7592	0	0	
10.7616	0	0	
10.764	0	0	
10.7664	0	0	
10.7688	0	0	
10.7712	0	0	
10.7736	0	0	
10.776	0	0	
10.7784	0	0	
10.7808	0	0	
10.7832	0	0	
10.7856	0	0	
10.788	0	0	
10.7904	0	0	
10.7928	0	0	
10.7952	0	0	
10.7976	0	0	
10.8	0	0	
10.8024	0	0	
10.8048	0	0	
10.8072	0	0	
10.8096	0	0	
10.812	0	0	
10.8144	0	0	
10.8168	0	0	
10.8192	0	0	
10.8216	0	0	
10.824	0	0	
10.8264	0	0	
10.8288	0	0	
10.8312	0	0	
10.8336	0	0	
10.836	0	0	
10.8384	0	0	
10.8408	0	0	
10.8432	0	0	
10.8456	0	0	
10.848	0	0	
10.8504	0	0	
10.8528	0	0	
10.8552	0	0	
10.8576	0	0	
10.86	0	0	
10.8624	0	0	
10.8648	0	0	
10.8672	0	0	
10.8696	0	0	
10.872	0	0	
10.8744	0	0	
10.8768	0	0	
10.8792	0	0	
10.8816	0	0	
10.884	0	0	
10.8864	0	0	
10.8888	0	0	
10.8912	0	0	
10.8936	0	0	
10.896	0	0	
10.8984	0	0	
10.9008	0	0	
10.9032	0	0	
10.9056	0	0	
10.908	0	0	
10.9104	0	0	
10.9128	0	0	
10.9152	0	0	
10.9176	0	0	
10.92	0	0	
10.9224	0	0	
10.9248	0	0	
10.9272	0	0	
10.9296	0	0	
10.932	0	0	
10.9344	0	0	
10.9368	0	0	
10.9392	0	0	
10.9416	0	0	
10.944	0	0	
10.9464	0	0	
10.9488	0	0	
10.9512	0	0	
10.9536	0	0	
10.956	0	0	
10.9584	0	0	
10.9608	0	0	
10.9632	0	0	
10.9656	0	0	
10.968	0	0	
10.9704	0	0	
10.9728	0	0	
10.9752	0	0	
10.9776	0	0	
10.98	0	0	
10.9824	0	0	
10.9848	0	0	
10.9872	0	0	
10.9896	0	0	
10.992	0	0	
10.9944	0	0	
10.9968	0	0	
10.9992	0	0	
11.0016	0	0	
11.004	0	0	
11.0064	0	0	
11.0088	0	0	
11.0112	0	0	
11.0136	0	0	
11.016	0	0	
11.0184	0	0	
11.0208	0	0	
11.0232	0	0	
11.0256	0	0	
11.028	0	0	
11.0304	0	0	
11.0328	0	0	
11.0352	0	0	
11.0376	0	0.003392238	
11.04	0	0.008182891	
11.0424	0	0.01514108	
11.0448	0	0.02175201	
11.0472	0	0.02603142	
11.0496	0	0.02814209	
11.052	0	0.03040463	
11.0544	0	0.03357219	
11.0568	0	0.03555861	
11.0592	0	0.04271246	
11.0616	0	0.04751622	
11.064	0	0.05368912	
11.0664	0	0.05927163	
11.0688	0	0.06077112	
11.0712	0	0.06188525	
11.0736	0	0.06188883	
11.076	0	0.06716555	
11.0784	0	0.07154375	
11.0808	0	0.07350622	
11.0832	0	0.08023472	
11.0856	0	0.08691853	
11.088	0	0.08608609	
11.0904	0	0.08678649	
11.0928	0	0.09152438	
11.0952	0	0.09213444	
11.0976	0	0.09672739	
11.1	0	0.0974102	
11.1024	0	0.1021825	
11.1048	0	0.1053546	
11.1072	0	0.1110425	
11.1096	0	0.1092629	
11.112	0	0.1102902	
11.1144	0	0.1099017	
11.1168	0	0.1158202	
11.1192	0	0.1179339	
11.1216	0	0.1238069	
11.124	0	0.128163	
11.1264	0	0.1322577	
11.1288	0	0.1329498	
11.1312	0	0.1318817	
11.1336	0	0.1353551	
11.136	0	0.1362183	
11.1384	0	0.1361281	
11.1408	0	0.1397626	
11.1432	0	0.1387573	
11.1456	0	0.1387824	
11.148	0	0.1409769	
11.1504	0	0.144893	
11.1528	0	0.1458859	
11.1552	0	0.1469067	
11.1576	0	0.1495078	
11.16	0	0.1545569	
11.1624	0	0.1522081	
11.1648	0	0.1521517	
11.1672	0	0.1564969	
11.1696	0	0.1562096	
11.172	0	0.16022	
11.1744	0	0.1623659	
11.1768	0	0.165661	
11.1792	0	0.16542	
