TestName,RootRotX,RootRotY,RootRotZ,RootOrientation,ChildRotX,ChildRotY,ChildRotZ,ChildOrientation,RootX,RootY,RootZ,Child1X,Child1Y,Child1Z,Child2X,Child2Y,Child2Z,DataPrefix
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",0,0,80,"0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.007922801,0.09055797,-0.100000001,-0.057922792,0.040557977,-0.25,Root_0_0_-80_Child_800_0_80_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",0,0,160,"-0.9396926,0.3420202,0,0,-0.3420202,-0.9396926,0,0,0,0,1,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.098480776,0.098480776,-0.100000001,-0.057922799,0.040557977,-0.25,Root_0_0_-80_Child_1600_0_160_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",80,-160,0,"-0.9396926,0,0.3420202,0,-0.3368241,0.1736482,-0.9254165,0,-0.0593912,-0.9848077,-0.163176,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.109463505,0.09929578,-0.187328622,0.04009315,0.051810097,-0.1336824,Root_0_0_-80_Child_080_-160_0_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",80,-160,80,"-0.163176,-0.9254165,0.3420202,0,-0.229499,-0.3015533,-0.9254165,0,0.9595331,-0.229499,-0.163176,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.124718189,1.49E-09,-0.187328622,-0.051983681,0.139038742,-0.1336824,Root_0_0_-80_Child_8080_-160_80_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",80,-160,160,"0.8830222,-0.3213939,0.3420202,0,0.25712,-0.2783766,-0.9254165,0,0.3926336,0.9051036,-0.163176,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.029579891,-0.032265473,-0.187328622,-0.153876111,0.06350787,-0.1336824,Root_0_0_-80_Child_16080_-160_160_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",80,-80,0,"0.1736482,0,0.9848077,0,-0.9698462,0.1736482,0.1710101,0,-0.1710101,-0.9848077,0.0301537,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.106262304,0.081140861,-0.090701424,0.0420314,0.040817779,-0.15301536,Root_0_0_-80_Child_080_-80_0_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",80,-80,80,"0.0301537,0.1710101,0.9848077,0,-0.3394222,-0.9249584,0.1710101,0,0.9401506,-0.3394222,0.0301537,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.10628321,0,-0.090701424,-0.040821791,0.139038742,-0.15301536,Root_0_0_-80_Child_8080_-80_80_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",80,-80,160,"-0.163176,0.0593912,0.9848077,0,0.8519661,-0.494883,0.1710101,0,0.4975211,0.8669276,0.0301537,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.026378689,-0.014110546,-0.090701424,-0.151937872,0.074500196,-0.15301536,Root_0_0_-80_Child_16080_-80_160_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",80,0,0,"1,0,0,0,0,0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.089182191,-0.015725235,-0.092077211,0.039061829,0.057658996,-0.167364821,Root_0_0_-80_Child_080_0_0_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",80,0,80,"0.1736482,0.9848077,0,0,-0.1710101,0.0301537,0.9848077,0,0.9698462,-0.1710101,0.1736482,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.007922801,-1.49E-09,-0.092077211,-0.057922792,0.139038742,-0.167364821,Root_0_0_-80_Child_8080_0_80_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",80,0,160,"-0.9396926,0.3420202,0,0,-0.0593912,-0.163176,0.9848077,0,0.3368241,0.9254165,0.1736482,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.009298583,0.082755543,-0.092077211,-0.154907405,0.057658982,-0.167364821,Root_0_0_-80_Child_16080_0_160_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",160,-160,0,"-0.9396926,0,0.3420202,0,-0.1169778,-0.9396926,-0.3213939,0,0.3213939,-0.3420202,0.8830222,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.127418801,0.065634921,-0.104817569,-0.029821331,0.078148209,-0.238302216,Root_0_0_-80_Child_0160_-160_0_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",160,-160,80,"-0.163176,-0.9254165,0.3420202,0,0.9051036,-0.2783766,-0.3213939,0,0.3926336,0.25712,0.8830222,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.094686627,-0.023527665,-0.104817569,-0.090062186,0.07475999,-0.238302216,Root_0_0_-80_Child_80160_-160_80_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",160,-160,160,"0.8830222,-0.3213939,0.3420202,0,0.4313171,0.8430134,-0.3213939,0,-0.1850336,0.4313171,0.8830222,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.001194736,-0.006775683,-0.104817569,-0.097186148,0.014845974,-0.238302216,Root_0_0_-80_Child_160160_-160_160_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",160,-80,0,"0.1736482,0,0.9848077,0,-0.3368241,-0.9396926,0.0593912,0,0.9254165,-0.3420202,-0.163176,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.114416741,-0.008103404,-0.105948858,-0.040310077,0.137632847,-0.133682415,Root_0_0_-80_Child_0160_-80_0_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",160,-80,80,"0.0301537,0.1710101,0.9848077,0,0.8669276,-0.494883,0.0593912,0,0.4975211,0.8519661,-0.163176,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.019810772,-0.023527665,-0.105948858,-0.150464445,0.074759997,-0.133682415,Root_0_0_-80_Child_80160_-80_80_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",160,-80,160,"-0.163176,0.0593912,0.9848077,0,0.637905,0.7678216,0.0593912,0,-0.7526293,0.637905,-0.163176,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,0.011807323,0.066962652,-0.105948858,-0.107674912,-0.044638649,-0.133682415,Root_0_0_-80_Child_160160_-80_160_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",160,0,0,"1,0,0,0,0,-0.9396926,0.3420202,0,0,-0.3420202,-0.9396926,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.112352423,-0.01981077,-0.179883614,-0.024240386,0.046497088,-0.056030728,Root_0_0_-80_Child_0160_0_0_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",160,0,80,"0.1736482,0.9848077,0,0,0.9254165,-0.163176,0.3420202,0,0.3368241,-0.0593912,-0.9396926,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,-0.007922801,-0.023527665,-0.179883614,-0.057922792,0.074759997,-0.056030728,Root_0_0_-80_Child_80160_0_80_
BodyBoxRotationTest,0,0,-80,"0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",160,0,160,"-0.9396926,0.3420202,0,0,0.3213939,0.8830222,0.3420202,0,0.1169778,0.3213939,-0.9396926,0,0,0,0,1",0.057922799,-0.040557977,0.050000001,0.013871652,0.078670003,-0.179883614,-0.091605224,0.046497092,-0.056030728,Root_0_0_-80_Child_160160_0_160_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",0,-160,0,"-0.9396926,0,0.3420202,0,0,1,0,0,-0.3420202,0,-0.9396926,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.114085652,0,-0.179883614,-0.015797982,-0.050000001,-0.056030728,Root_0_0_0_Child_00_-160_0_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",0,-160,80,"-0.163176,-0.9254165,0.3420202,0,-0.9848077,0.1736482,0,0,-0.0593912,-0.3368241,-0.9396926,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.110368751,-0.104429625,-0.179883614,-0.044060882,-0.016317587,-0.056030728,Root_0_0_0_Child_800_-160_80_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",0,-160,160,"0.8830222,-0.3213939,0.3420202,0,-0.3420202,-0.9396926,0,0,0.3213939,-0.1169778,-0.9396926,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.006880209,-0.118903212,-0.179883614,-0.082139388,-0.038302217,-0.056030728,Root_0_0_0_Child_1600_-160_160_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",0,-80,0,"0.1736482,0,0.9848077,0,0,1,0,0,-0.9848077,0,0.1736482,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.090557978,0,-0.092077211,0.048480775,-0.050000001,-0.167364821,Root_0_0_0_Child_00_-80_0_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",0,-80,80,"0.0301537,0.1710101,0.9848077,0,-0.9848077,0.1736482,0,0,-0.1710101,-0.9698462,0.1736482,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.10628321,-0.081259392,-0.092077211,-0.032898992,0.046984624,-0.167364821,Root_0_0_0_Child_800_-80_80_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",0,-80,160,"-0.163176,0.0593912,0.9848077,0,-0.3420202,-0.9396926,0,0,0.9254165,-0.3368241,0.1736482,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.028988982,-0.110856287,-0.092077211,-0.142541662,-0.016317585,-0.167364821,Root_0_0_0_Child_1600_-80_160_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",0.050000001,0.050000001,0.050000001,0,0,-0.100000001,-0.050000001,-0.050000001,-0.25,Root_0_0_0_Child_00_0_0_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",0,0,80,"0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.090557978,0.007922798,-0.100000001,-0.050000001,-0.049999993,-0.25,Root_0_0_0_Child_800_0_80_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",0,0,160,"-0.9396926,0.3420202,0,0,-0.3420202,-0.9396926,0,0,0,0,1,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.114085637,-0.079883628,-0.100000001,-0.050000001,-0.050000001,-0.25,Root_0_0_0_Child_1600_0_160_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",80,-160,0,"-0.9396926,0,0.3420202,0,-0.3368241,0.1736482,-0.9254165,0,-0.0593912,-0.9848077,-0.163176,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.116795398,-0.090557978,-0.187328622,-0.044060882,0.048480775,-0.1336824,Root_0_0_0_Child_080_-160_0_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",80,-160,80,"-0.163176,-0.9254165,0.3420202,0,-0.229499,-0.3015533,-0.9254165,0,0.9595331,-0.229499,-0.163176,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.021657094,-0.12282344,-0.187328622,-0.145953298,-0.027050098,-0.1336824,Root_0_0_0_Child_8080_-160_80_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",80,-160,160,"0.8830222,-0.3213939,0.3420202,0,0.25712,-0.2783766,-0.9254165,0,0.3926336,0.9051036,-0.163176,0,0,0,0,1",0.050000001,0.050000001,0.050000001,0.026638791,-0.034733351,-0.187328622,-0.089263357,-0.14051035,-0.1336824,Root_0_0_0_Child_16080_-160_160_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",80,-80,0,"0.1736482,0,0.9848077,0,-0.9698462,0.1736482,0.1710101,0,-0.1710101,-0.9848077,0.0301537,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.098360412,-0.090557978,-0.090701424,-0.032898992,0.048480775,-0.15301536,Root_0_0_0_Child_080_-80_0_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",80,-80,80,"0.0301537,0.1710101,0.9848077,0,-0.3394222,-0.9249584,0.1710101,0,0.9401506,-0.3394222,0.0301537,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.018455893,-0.10466852,-0.090701424,-0.144015059,-0.016057787,-0.15301536,Root_0_0_0_Child_8080_-80_80_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",80,-80,160,"-0.163176,0.0593912,0.9848077,0,0.8519661,-0.494883,0.1710101,0,0.4975211,0.8669276,0.0301537,0,0,0,0,1",0.050000001,0.050000001,0.050000001,0.009315565,-0.02842821,-0.090701424,-0.099752113,-0.136692762,-0.15301536,Root_0_0_0_Child_16080_-80_160_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",80,0,0,"1,0,0,0,0,0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1",0.050000001,0.050000001,0.050000001,0,-0.090557978,-0.092077211,-0.050000001,0.048480775,-0.167364821,Root_0_0_0_Child_080_0_0_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",80,0,80,"0.1736482,0.9848077,0,0,-0.1710101,0.0301537,0.9848077,0,0.9698462,-0.1710101,0.1736482,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.001375782,-0.007802433,-0.092077211,-0.146984622,-0.032898992,-0.167364821,Root_0_0_0_Child_8080_0_80_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",80,0,160,"-0.9396926,0.3420202,0,0,-0.0593912,-0.163176,0.9848077,0,0.3368241,0.9254165,0.1736482,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.083112977,0.005213039,-0.092077211,-0.08368241,-0.142541662,-0.167364821,Root_0_0_0_Child_16080_0_160_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",160,-160,0,"-0.9396926,0,0.3420202,0,-0.1169778,-0.9396926,-0.3213939,0,0.3213939,-0.3420202,0.8830222,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.086763829,-0.114085652,-0.104817569,-0.082139395,-0.015797982,-0.238302216,Root_0_0_0_Child_0160_-160_0_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",160,-160,80,"-0.163176,-0.9254165,0.3420202,0,0.9051036,-0.2783766,-0.3213939,0,0.3926336,0.25712,0.8830222,0,0,0,0,1",0.050000001,0.050000001,0.050000001,0.006728062,-0.097333662,-0.104817569,-0.089263357,-0.075711995,-0.238302216,Root_0_0_0_Child_80160_-160_80_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",160,-160,160,"0.8830222,-0.3213939,0.3420202,0,0.4313171,0.8430134,-0.3213939,0,-0.1850336,0.4313171,0.8830222,0,0,0,0,1",0.050000001,0.050000001,0.050000001,0.00646528,-0.002353168,-0.104817569,-0.03149664,-0.093131714,-0.238302216,Root_0_0_0_Child_160160_-160_160_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",160,-80,0,"0.1736482,0,0.9848077,0,-0.3368241,-0.9396926,0.0593912,0,0.9254165,-0.3420202,-0.163176,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.01188797,-0.114085652,-0.105948858,-0.142541662,-0.015797982,-0.133682415,Root_0_0_0_Child_0160_-80_0_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",160,-80,80,"0.0301537,0.1710101,0.9848077,0,0.8669276,-0.494883,0.0593912,0,0.4975211,0.8519661,-0.163176,0,0,0,0,1",0.050000001,0.050000001,0.050000001,0.019730121,-0.023595339,-0.105948858,-0.099752106,-0.135196611,-0.133682415,Root_0_0_0_Child_80160_-80_80_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",160,-80,160,"-0.163176,0.0593912,0.9848077,0,0.637905,0.7678216,0.0593912,0,-0.7526293,0.637905,-0.163176,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.063895009,0.023255888,-0.105948858,0.025262928,-0.11379049,-0.133682415,Root_0_0_0_Child_160160_-80_160_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",160,0,0,"1,0,0,0,0,-0.9396926,0.3420202,0,0,-0.3420202,-0.9396926,0,0,0,0,1",0.050000001,0.050000001,0.050000001,0,-0.114085652,-0.179883614,-0.050000001,-0.015797982,-0.056030728,Root_0_0_0_Child_0160_0_0_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",160,0,80,"0.1736482,0.9848077,0,0,0.9254165,-0.163176,0.3420202,0,0.3368241,-0.0593912,-0.9396926,0,0,0,0,1",0.050000001,0.050000001,0.050000001,0.021794444,-0.011887974,-0.179883614,-0.08368241,-0.044060882,-0.056030728,Root_0_0_0_Child_80160_0_80_
BodyBoxRotationTest,0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",160,0,160,"-0.9396926,0.3420202,0,0,0.3213939,0.8830222,0.3420202,0,0.1169778,0.3213939,-0.9396926,0,0,0,0,1",0.050000001,0.050000001,0.050000001,-0.075066052,0.02732181,-0.179883614,-0.061697789,-0.082139388,-0.056030728,Root_0_0_0_Child_160160_0_160_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",0,-160,0,"-0.9396926,0,0.3420202,0,0,1,0,0,-0.3420202,0,-0.9396926,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.185083315,0.067364834,0.081115954,0.037328608,0.066795409,0.005828336,Root_0_80_-160_Child_00_-160_0_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",0,-160,80,"-0.163176,-0.9254165,0.3420202,0,-0.9848077,0.1736482,0,0,-0.0593912,-0.3368241,-0.9396926,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.148759767,0.165275827,0.077455521,0.053460516,0.036822855,0.033661857,Root_0_80_-160_Child_800_-160_80_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",0,-160,160,"0.8830222,-0.3213939,0.3420202,0,-0.3420202,-0.9396926,0,0,0.3213939,-0.1169778,-0.9396926,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.126922652,0.172730237,-0.024460791,0.052154817,0.059743177,0.071161866,Root_0_80_-160_Child_1600_-160_160_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",0,-80,0,"0.1736482,0,0.9848077,0,0,1,0,0,-0.9848077,0,0.1736482,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.099986658,0.036392178,0.073193155,0.129870281,0.100477815,-0.076806836,Root_0_80_-160_Child_00_-80_0_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",0,-80,80,"0.0301537,0.1710101,0.9848077,0,-0.9848077,0.1736482,0,0,-0.1710101,-0.9698462,0.1736482,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.074760281,0.113684967,0.088679485,0.176320195,0.01417532,0.003336573,Root_0_80_-160_Child_800_-80_80_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",0,-80,160,"-0.163176,0.0593912,0.9848077,0,-0.3420202,-0.9396926,0,0,0.9254165,-0.3368241,0.1736482,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.05202499,0.136906341,0.01255953,0.172560602,0.080171756,0.111313522,Root_0_80_-160_Child_1600_-80_160_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.092541657,0.033682417,-0.01736482,0.222411945,0.134160236,0.005828333,Root_0_80_-160_Child_00_0_0_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",0,0,80,"0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.110028304,0.031615771,0.071817376,0.222411975,0.134160221,0.005828333,Root_0_80_-160_Child_800_0_80_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",0,0,160,"-0.9396926,0.3420202,0,0,-0.3420202,-0.9396926,0,0,0,0,1,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.083835885,0.11552415,0.094987594,0.222411945,0.134160236,0.005828333,Root_0_80_-160_Child_1600_0_160_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",80,-160,0,"-0.9396926,0,0.3420202,0,-0.3368241,0.1736482,-0.9254165,0,-0.0593912,-0.9848077,-0.163176,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.161442548,0.155130088,0.082491733,0.147482991,0.002087266,0.020177785,Root_0_80_-160_Child_080_-160_0_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",80,-160,80,"-0.163176,-0.9254165,0.3420202,0,-0.229499,-0.3015533,-0.9254165,0,0.9595331,-0.229499,-0.163176,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.134882838,0.179799333,-0.011201206,0.138276324,0.079114579,0.120522238,Root_0_80_-160_Child_8080_-160_80_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",80,-160,160,"0.8830222,-0.3213939,0.3420202,0,0.25712,-0.2783766,-0.9254165,0,0.3926336,0.9051036,-0.163176,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.157130703,0.094153367,-0.058763366,0.090220161,0.182365462,0.064693548,Root_0_80_-160_Child_16080_-160_160_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",80,-80,0,"0.1736482,0,0.9848077,0,-0.9698462,0.1736482,0.1710101,0,-0.1710101,-0.9848077,0.0301537,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.069013998,0.121488832,0.081115954,0.163552687,0.007936159,0.005828339,Root_0_80_-160_Child_080_-80_0_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",80,-80,80,"0.0301537,0.1710101,0.9848077,0,-0.3394222,-0.9249584,0.1710101,0,0.9401506,-0.3394222,0.0301537,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.051149406,0.130002782,0.002425364,0.159610674,0.075181887,0.11525631,Root_0_80_-160_Child_8080_-80_80_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",80,-80,160,"-0.163176,0.0593912,0.9848077,0,0.8519661,-0.494883,0.1710101,0,0.4975211,0.8669276,0.0301537,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.072693497,0.056710947,-0.024924178,0.111128405,0.185912833,0.071665816,Root_0_80_-160_Child_16080_-80_160_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",80,0,0,"1,0,0,0,0,0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.054237109,0.116110496,-0.015989041,0.179622397,0.013785052,0.020177787,Root_0_80_-160_Child_080_0_0_
BodyBoxRotationTest,0,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.3420202,-0.9396926,0,0,-0.9254165,-0.3368241,0.1736482,0,0,0,0,1",80,0,80,"0.1736482,0.9848077,0,0,-0.1710101,0.0301537,0.9848077,0,0.9698462,-0.1710101,0.1736482,0,0,0,0,1",-0.037328612,-0.066795401,-0.040557977,0.082765676,0.038427424,-0.014634164,0.167614415,0.096017055,0.115688995,Root_0_80_-160_Child_8080_0_80_
